País,ID Candidato,Género,Carrera Gestional,Avance,Semestres Totales,Postulados Si/No,Evaluados Si/No,Altamente Recomendado,Operaciones-Calidad,MTTO-DIMA,Comercial-Planeamiento,DIGI-SC,Resto-Soft,Apto/No Apto,Destacado Pym,Ingles,Apto,Destacado,Ingresados Si/No
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C2 - Mastery,Apto,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,Apto,Si,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,Apto,Si,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,Apto,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,Apto,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,Apto,Si,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,Apto,Si,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,Apto,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,Apto,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C2 - Mastery,Apto,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,Apto,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,Apto,Si,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,Apto,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,B1 – Low Intermediate,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,Apto,Si,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,Apto,Si,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,Apto,Si,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,C2 - Mastery,Apto,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,C2 - Mastery,Apto,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,Apto,Si,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C2 - Mastery,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,C2 - Mastery,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,Apto,Si,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,Apto,,Si
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C2 - Mastery,Apto,Si,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,C2 - Mastery,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,C1 - Advanced,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,Apto,Si,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,Apto,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,C1 - Advanced,Apto,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,Apto,Si,Si
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,C1 - Advanced,Apto,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C2 - Mastery,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,C2 - Mastery,Apto,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,Apto,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,Apto,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,B2 – High Intermediate,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,Apto,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,C1 - Advanced,Apto,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,Apto,Si,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,C1 - Advanced,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,Apto,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,C1 - Advanced,Apto,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,Apto,Si,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,C1 - Advanced,Apto,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C2 - Mastery,Apto,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,Apto,Si,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,C2 - Mastery,Apto,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,B2 – High Intermediate,Apto,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C1 - Advanced,Apto,Si,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,F,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
Argentina,,M,Ing. Industrial,,,Si,Si,,,,,,,,,C2 - Mastery,Apto,,
Argentina,,M,Ing. Industrial,,,Si,,,,,,,,,,,,,
